Month,রোগ,ব্যর্থতা,পড়াশোনা ছেড়ে দেওয়া,পড়ালেখা বন্ধ করা,Email,ফিরত ব্যক্তি,নির্বাসন,গৃহযুদ্ধ,সহিংসতা,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,সংঘাত,লড়াই,হত্যা,যুদ্ধ,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,দেহ,মুক্তিপণ,গোলাবারুদ,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,পালিয়ে যাওয়া,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি,স্থানান্তর,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি
2020-03,6.0,0.5,0,0.0,824735206841.5457,0.0,2147483648.500073,0.0,0.5000722543352601,0.0,1.00014450867052,1.00014450867052,0.0,0.0,2.0,4.0,8.0,0.0,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,0.0,0.0,0.0,64.0092485549133,64.0092485549133,0.0,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,4096.591907514451,0.0,0.0,4096.0,4096.0,0.0,0.0,0.0,0.0,32768.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,262144.00000000006,262144.00000000006,0.0,262144.00000000006,2097152.0000000005,0.0,0.0,2097455.0566473994,1048727.5283236997,33559280.90635839,6292365.169942198,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,4194304.000000002,0.0,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,3489660928.000001,0.0,335544320.00000006,67108864.00000001,67108864.00000001,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295587956.013873,1073896989.0034683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591175912.027746,8591175912.027746
2020-04,6.0,0.5,0,0.0,824735206841.5457,0.0,2147483648.500073,0.0,0.0,0.0,0.0,2.00028901734104,0.0,0.0,2.0,8.0,12.0,0.0,0.0,16.002312138728325,0.0,16.002312138728325,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,64.00924855491328,256.03699421965314,128.0184971098266,128.0184971098266,0.0,512.0739884393064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.1479768786128,0.0,0.0,0.0,6144.887861271676,2048.2959537572256,4096.591907514451,0.0,4096.0,4096.0,4096.0,0.0,0.0,0.0,0.0,32768.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,524288.0000000001,0.0,0.0,262144.00000000006,2097152.0000000005,0.0,0.0,2097455.0566473994,1048727.5283236997,37754191.019653186,12584730.339884397,4194304.000000001,0.0,0.0,4194304.000000001,0.0,0.0,0.0,4194304.000000002,0.0,0.0,0.0,0.0,67108864.00000001,0.0,0.0,0.0,67108864.00000001,2684354560.0000005,0.0,536870912.0000001,67108864.00000001,134217728.00000003,805422741.7526011,134237123.62543353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073896989.0034683,0.0,4295587956.013873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591175912.027746
2020-05,5.0,0.0,0,0.0,790371239889.8147,0.0,2147483648.500073,0.0,0.0,0.0,1.00014450867052,2.00028901734104,17.002456647398844,0.0,2.0,4.0,12.0,4.000578034682081,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,0.0,0.0,0.0,32.00462427745665,32.00462427745665,0.0,128.01849710982657,64.00924855491328,128.01849710982657,128.0184971098266,128.0184971098266,0.0,512.0739884393064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.1479768786128,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,4096.591907514451,0.0,4096.0,4096.0,8192.0,4096.0,0.0,0.0,0.0,32768.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,32772.73526011561,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,262144.00000000006,0.0,262144.00000000006,262144.00000000006,2097152.0000000005,0.0,0.0,2097455.0566473994,1048727.5283236997,39851646.07630059,8389820.226589598,4194304.000000001,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,1006632960.0000002,0.0,402653184.0000001,67108864.00000001,134217728.00000003,805422741.7526011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073896989.0034683,0.0,2147793978.0069366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591175912.027746
2020-06,4.0,0.0,0,0.0,996555041600.201,0.0,0.0,0.0,0.0,0.0,0.0,1.00014450867052,17.002456647398844,0.0,2.0,8.0,12.0,0.0,0.0,8.001156069364162,0.0,8.001156069364162,16.002312138728325,0.0,0.0,32.00462427745665,0.0,0.0,0.0,0.0,32.00462427745665,32.00462427745665,0.0,128.01849710982657,64.00924855491328,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,8192.0,4096.0,4096.0,0.0,0.0,0.0,32768.0,16386.367630057804,0.0,0.0,16386.367630057804,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,2097455.0566473994,1048727.5283236997,35656735.96300579,10487275.283236997,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,4194304.000000002,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,805306368.0000002,0.0,402653184.0000001,67108864.00000001,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536948494.5017341,0.0,0.0,0.0,0.0,2147793978.0069366,0.0,2147483648.0000005,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,0.0,8591175912.027746
2020-07,3.0,0.5,0,0.0,1065282975503.6633,0.0,2147483648.500073,0.0,0.0,0.0,1.00014450867052,1.00014450867052,17.002456647398844,0.0,2.0,4.0,8.0,0.0,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,0.0,128.01849710982657,64.00924855491328,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,4096.591907514451,0.0,4096.0,4096.0,4096.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,262144.00000000006,262144.00000000006,262144.00000000006,0.0,262144.00000000006,262144.00000000006,262144.00000000006,524288.0000000001,2097152.0000000005,0.0,0.0,2097455.0566473994,1048727.5283236997,37754191.019653186,10487275.283236997,4194304.000000001,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,335544320.00000006,0.0,268435456.00000006,67108864.00000001,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,1073896989.0034683,2147483648.0000005,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,0.0,8591175912.027746
2020-08,4.0,0.5,0,0.0,927827107696.739,0.0,2147483648.500073,0.0,0.0,0.0,0.0,1.00014450867052,0.0,0.0,2.0,8.0,8.0,4.000578034682081,0.0,8.001156069364162,0.0,16.002312138728325,16.002312138728325,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,64.00924855491328,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,6144.887861271676,2048.2959537572256,12289.775722543352,0.0,4096.0,4096.0,4096.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,262144.00000000006,262144.00000000006,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,2097455.0566473994,1048727.5283236997,35656735.96300579,6292365.169942198,8388608.000000002,0.0,0.0,4194304.000000001,0.0,0.0,4194304.000000002,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,201326592.00000006,33554432.00000001,268435456.00000006,67108864.00000001,134217728.00000003,1610845483.5052023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073896989.0034683,0.0,2147793978.0069366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17182351824.055492
2020-09,3.0,0.5,0,0.0,962191074648.47,0.0,0.0,0.0,0.5000722543352601,0.0,0.0,1.00014450867052,0.0,0.0,2.0,8.0,8.0,4.000578034682081,0.0,8.001156069364162,524292.0005780348,16.002312138728325,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,8192.0,4096.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,524288.0000000001,0.0,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,2097455.0566473994,1048727.5283236997,39851646.07630059,8389820.226589598,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,201326592.00000006,33554432.00000001,268435456.00000006,67108864.00000001,134217728.00000003,1610845483.5052023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,1073896989.0034683,2147483648.0000005,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,8591175912.027746
2020-10,3.0,0.5,0,0.0,859099173793.2769,0.0,0.0,0.0,0.5000722543352601,0.0,1.00014450867052,1.00014450867052,0.0,0.0,2.0,8.0,12.0,0.0,0.0,8.001156069364162,524292.0005780348,8.001156069364162,8.001156069364162,0.0,0.0,160.02312138728325,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,0.0,4096.591907514451,0.0,4096.0,8192.0,4096.0,4096.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,524288.0000000001,524288.0000000001,0.0,524288.0000000001,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,4194910.113294799,1048727.5283236997,48241466.30289019,6292365.169942198,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,201326592.00000006,0.0,201326592.00000006,67108864.00000001,67108864.00000001,1610845483.5052023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,1073896989.0034683,0.0,2147483648.0000005,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2020-11,7.0,0.0,0,0.0,756007272938.0835,0.0,0.0,0.0,1.0001445086705203,0.0,1.00014450867052,1.00014450867052,0.0,0.0,2.0,8.0,8.0,4.000578034682081,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,256.03699421965314,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,1024.1479768786128,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,8192.0,8192.0,0.0,0.0,0.0,0.0,32768.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,786432.0000000002,0.0,262144.00000000006,262144.00000000006,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,6292365.169942198,1048727.5283236997,98580387.66242777,6292365.169942198,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,4194304.000000002,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,402653184.0000001,0.0,268435456.00000006,67108864.00000001,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073896989.0034683,0.0,2147793978.0069366,0.0,2147483648.0000005,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2020-12,5.0,0.5,0,0.0,790371239889.8147,0.0,2147483648.500073,0.0,0.5000722543352601,0.0,1.00014450867052,1.00014450867052,0.0,0.0,2.0,8.0,12.0,4.000578034682081,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,256.03699421965314,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,512.0739884393064,0.0,1024.1479768786128,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,8192.0,8192.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,32772.73526011561,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,1048576.0000000002,0.0,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,4194910.113294799,0.0,58728741.586127184,8389820.226589598,29360128.000000007,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,268435456.00000006,33554432.00000001,268435456.00000006,67108864.00000001,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536948494.5017341,0.0,0.0,1073896989.0034683,0.0,4295587956.013873,1073896989.0034683,0.0,2147483648.0000005,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2021-01,3.0,0.5,0,0.0,756007272938.0835,0.0,2147483648.500073,0.5000722543352601,0.5000722543352601,0.0,1.00014450867052,1.00014450867052,17.002456647398844,0.0,2.0,8.0,8.0,4.000578034682081,0.0,8.001156069364162,0.0,8.001156069364162,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,0.0,12289.775722543352,0.0,4096.0,8192.0,8192.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,786432.0000000002,131072.00000000003,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,4194910.113294799,1048727.5283236997,41949101.13294799,6292365.169942198,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,134217728.00000003,0.0,268435456.00000006,134217728.00000003,134217728.00000003,1610845483.5052023,0.0,0.0,0.0,268435456.0,0.0,0.0,0.0,0.0,536948494.5017341,0.0,0.0,1073896989.0034683,0.0,6443381934.020809,1073896989.0034683,2147483648.0000005,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2021-02,3.0,0.5,0,0.0,721643305986.3525,0.0,2147483648.500073,0.0,0.0,0.0,1.00014450867052,1.00014450867052,17.002456647398844,0.0,2.0,12.0,12.0,4.000578034682081,0.0,8.001156069364162,524292.0005780348,16.002312138728325,16.002312138728325,0.0,0.0,32.00462427745665,0.0,0.0,0.0,0.0,32.00462427745665,32.00462427745665,0.0,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,1024.1479768786128,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,8192.0,8192.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,786432.0000000002,0.0,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,6292365.169942198,1048727.5283236997,41949101.13294799,6292365.169942198,25165824.000000007,0.0,0.0,2097152.0000000005,0.0,0.0,4194304.000000002,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,201326592.00000006,0.0,268435456.00000006,1879048192.0000005,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,1073896989.0034683,2147483648.0000005,2147483648.0000005,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2021-03,4.0,0.5,0,0.0,756007272938.0835,0.0,0.0,0.0,0.5000722543352601,0.0,2.00028901734104,1.00014450867052,17.002456647398844,2.0,2.0,8.0,12.0,4.000578034682081,0.0,8.001156069364162,0.0,16.002312138728325,8.001156069364162,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,32.00462427745665,32.00462427745665,32.00462427745665,64.00924855491328,256.03699421965314,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,8193.183815028902,0.0,4096.0,4096.0,8192.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,16386.367630057804,0.0,0.0,32772.73526011561,32772.73526011561,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,786432.0000000002,131072.00000000003,262144.00000000006,262144.00000000006,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,4194910.113294799,1048727.5283236997,69216016.86936419,8389820.226589598,12582912.000000004,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,8388608.000000004,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,268435456.00000006,33554432.00000001,268435456.00000006,939524096.0000002,134217728.00000003,1342371236.2543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536948494.5017341,0.0,0.0,0.0,0.0,4295587956.013873,1073896989.0034683,0.0,2147483648.0000005,0.0,4295587956.013873,0.0,0.0,0.0,0.0,0.0,17182351824.055492
2021-04,3.0,0.5,0,0.0,721643305986.3525,0.0,0.0,0.0,0.5000722543352601,0.0,1.00014450867052,1.00014450867052,17.002456647398844,2.0,2.0,4.0,12.0,4.000578034682081,0.0,8.001156069364162,524292.0005780348,16.002312138728325,16.002312138728325,0.0,0.0,32.00462427745665,0.0,16.002312138728325,32.00462427745665,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,128.01849710982657,128.01849710982657,128.0184971098266,128.0184971098266,0.0,256.0369942196532,256.0369942196532,0.0,0.0,0.0,0.0,512.0739884393064,0.0,512.0739884393064,0.0,0.0,0.0,3072.443930635838,2048.2959537572256,4096.591907514451,0.0,4096.0,4096.0,8192.0,4096.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,65545.47052023122,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,524288.0000000001,0.0,524288.0000000001,262144.00000000006,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,2097455.0566473994,1048727.5283236997,35656735.96300579,6292365.169942198,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,0.0,33554432.00000001,268435456.00000006,33554432.00000001,335544320.00000006,536870912.0000001,134217728.00000003,805422741.7526011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,0.0,0.0,2147483648.0000005,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,17182351824.055492
2021-05,3.0,0.0,0,0.0,652915372082.8904,0.0,0.0,0.0,0.5000722543352601,0.0,1.00014450867052,2.00028901734104,0.0,0.0,2.0,8.0,12.0,0.0,0.0,8.001156069364162,0.0,16.002312138728325,16.002312138728325,0.0,0.0,32.00462427745665,0.0,16.002312138728325,0.0,0.0,32.00462427745665,32.00462427745665,64.00924855491328,128.01849710982657,64.00924855491328,128.01849710982657,128.0184971098266,128.0184971098266,0.0,512.0739884393064,0.0,0.0,0.0,0.0,0.0,512.0739884393064,0.0,512.0739884393064,0.0,0.0,0.0,6144.887861271676,2048.2959537572256,8193.183815028902,0.0,4096.0,4096.0,8192.0,0.0,0.0,0.0,0.0,16384.0,16386.367630057804,0.0,0.0,0.0,32772.73526011561,32772.73526011561,0.0,32772.73526011561,0.0,0.0,0.0,131090.94104046244,131072.00000000003,262144.00000000006,262144.00000000006,0.0,262144.00000000006,0.0,262144.00000000006,262144.00000000006,1048576.0000000002,0.0,0.0,2097455.0566473994,1048727.5283236997,31461825.849710993,6292365.169942198,4194304.000000001,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,4194304.000000002,0.0,0.0,0.0,0.0,33554432.00000001,0.0,0.0,16777216.000000004,33554432.00000001,335544320.00000006,0.0,268435456.00000006,536870912.0000001,134217728.00000003,1073896989.0034683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147793978.0069366,1073896989.0034683,0.0,0.0,0.0,4295587956.013873,0.0,0.0,0.0,0.0,8591175912.027746,8591175912.027746
